NN_zero_crossings_denoise,NN_LGBM_percentile_roll20_std_50,NN_q95_roll20_std,NN_LGBM_mfcc_mean4,NN_lib_spectral_contrast0,NN_num_peaks_3_denoise,NN_mfcc_mean_denoise_simple2,NN_mfcc_mean5,NN_mfcc_mean2,NN_mfcc_mean_denoise_simple5,NN_absquant95,NN_median_roll50_std_denoise_simple,NN_mfcc_mean_denoise_simple1,NN_quant99,NN_lib_zero_cross_rate_denoise_simple,NN_fftr_max_denoise,NN_abssumgreater15,NN_LGBM_mfcc_mean18,NN_lib_spectral_contrast_denoise_simple2,NN_fftr_sum,NN_mfcc_mean_denoise_simple10,LGBM_num_peaks_2_denoise_simple,LGBM_autocorr5,LGBM_fftrhann20000_diff_rate,start,target
3550,2.841962634,5.937212133,-8.438724248,11.79598652,2476,-99.00723686,4.880336438,-23.84468228,-21.61811685,7.01425007,0.003131617,78.39804832,10.0467946,0.036787743,12950.50572,36535.77945,-1.22520913,11.91317229,89695193.07,-15.27629334,4178,0.014670177,0.256203173,13050000,9.581997028
3316,2.84042215,5.945966205,-9.177563195,11.75040152,2274,-96.40438748,3.765102576,-23.39227676,-23.15809134,7.063302752,0.003448973,78.33741439,10.26914684,0.035306234,15186.7474,47643.70485,-1.509228955,11.64897062,93840591.69,-15.12734678,4006,-0.031152338,0.24636439,13200000,9.542598735
3200,2.84138102,6.196971138,-9.274362672,11.62367678,2244,-93.15448093,3.703924986,-23.33159295,-25.81176389,7.062847819,0.003605516,91.23108913,10.62090901,0.033851389,14361.04775,36027.46939,-1.43896886,11.5675237,86576863.4,-17.14922467,3909,-0.09723115,0.281172581,13350000,9.504295937
3728,2.85877163,6.597829111,-9.124740331,11.26970793,2551,-99.55705845,4.78094649,-24.50438063,-22.31030342,7.296613043,0.004694658,87.91350976,10.78926091,0.038047608,15789.43382,27757.64819,-1.325995976,11.51089714,83637134.24,-19.87397925,4278,-0.116774432,0.266005762,13500000,9.464897644
2556,2.788784838,5.290799425,-8.595576407,12.05998156,1857,-102.3446417,3.597884033,-22.22431641,-23.44134841,6.562758448,0.002740718,84.421858,8.941975268,0.028940246,13975.34675,17894.99459,-1.020157546,11.5803683,79726022.93,-22.02486623,3471,-0.091976876,0.309873443,13650000,9.425499351
3076,2.839739814,5.863400983,-8.892090456,11.91948315,2193,-97.32350975,3.365027616,-23.00886976,-24.38572634,6.934257452,0.003279341,85.14560824,9.673404386,0.033514758,18700.89924,32182.22573,-1.175552984,11.52625241,85404583.46,-17.24499175,3996,-0.064239872,0.411336145,13800000,9.387196553
3192,2.835911849,5.293742788,-9.227044777,11.75206825,2265,-100.7877904,3.903291921,-23.02979555,-25.47914991,6.67722506,0.002554286,85.39278942,8.997900029,0.034241348,11564.28166,26107.52835,-0.944808136,11.67585466,84865491.3,-17.87650037,3930,-0.023270611,0.288201084,13950000,9.34789826
3322,2.869507717,6.388808614,-9.476310384,12.82339765,2414,-90.76366628,4.060948381,-23.77160719,-20.85405512,7.295748833,0.004078255,77.18288917,11.06055036,0.03484295,20668.05651,61772.11688,-1.338905561,12.46909502,100735015.5,-9.318792723,4084,-0.035301968,0.124408237,14100000,9.308499967
3776,2.885294127,7.3904936,-10.57824344,11.88407576,2606,-96.17094352,3.847168936,-23.79831542,-23.51967209,7.803519713,0.008965141,93.34413212,12.36259014,0.038804194,17731.71798,46945.09971,-1.524470134,11.59367776,89587365.99,-18.8353183,4433,-0.098051884,0.213873867,14250000,9.270197169
3001,2.846440968,5.799873431,-9.943820778,12.04869894,2138,-98.85625101,3.85010684,-22.54560774,-26.06655891,6.994115279,0.003508969,88.51472706,9.995864793,0.034106362,17755.82235,39224.14992,-1.62261712,11.38926359,88237936.36,-19.50448251,4083,-0.038015988,0.220537134,14400000,9.230798876
4508,2.918832412,7.947900218,-9.683734166,11.22011586,2922,-94.89777239,4.290082771,-24.60164741,-20.17597837,8.19007103,0.032598511,85.9795229,13.73981073,0.044330271,18835.37434,74059.18548,-1.150040926,11.94280354,102484796.1,-15.12618326,4778,-0.012493103,0.252577491,14550000,9.192496077
3482,2.863966846,6.523600246,-10.38834288,12.08061022,2456,-94.77135823,2.924579567,-23.5160709,-25.77055292,7.372133195,0.004826417,90.06781944,11.31268648,0.037224363,19304.44779,52213.38503,-1.72773596,11.86518776,94619562.89,-17.19678973,4262,0.015486294,0.161382804,14700000,9.153197785
3014,2.835754108,5.185739717,-7.827155956,11.92879443,2111,-109.753099,5.1159118,-23.5535781,-27.16159771,6.642859627,0.003751883,81.45166849,8.820490418,0.034224683,11396.40887,16679.6898,-0.934257704,11.72698738,79309745.41,-20.86146234,3956,-0.128744421,0.344048447,14850000,9.113799492
3592,2.879866812,6.334410189,-9.211719685,12.18503835,2559,-102.3497726,4.333068895,-23.61671618,-23.64175084,7.265847948,0.009436358,88.78936276,11.41806035,0.038792529,16857.507,50034.2245,-1.159002396,11.85612608,91186377.08,-21.03878642,4554,-0.093133504,0.186332027,15000000,9.075496693
4194,2.91810365,7.183652143,-10.65612741,11.57563362,2876,-90.01689023,3.978296076,-24.04209306,-21.29502039,7.990223406,0.022656267,83.21096674,13.98810824,0.041560567,24713.87819,92102.0121,-2.053370639,12.26304665,112039451.8,-13.36327762,4691,-0.03284767,0.083849697,15150000,9.036098401
4578,2.972875589,8.07724134,-10.03194488,11.60180869,3192,-105.5978035,4.515177308,-26.33851257,-28.03261322,8.25597927,0.11836615,94.63152374,13.16967475,0.046370054,17143.79884,56116.33523,-1.74917807,12.29449931,94145380.71,-24.65885642,5166,-0.107869705,0.23877803,15300000,8.997795602
3848,2.902951244,6.918352732,-9.629108947,11.21927895,2650,-89.80868975,4.095520147,-23.36837424,-20.67835306,7.741291483,0.009562978,88.26044602,12.95184269,0.040584004,25187.03361,75369.72489,-2.109518626,11.59140778,102306838.6,-13.90428571,4521,0.038765766,0.099555695,15450000,8.958497309
4184,2.896481873,5.949236134,-9.985126408,11.83243876,2871,-94.22703002,4.345057343,-24.28847349,-25.30272963,7.133230538,0.017300164,90.43325188,10.03517806,0.041285596,15389.44648,39767.37818,-1.64873719,11.75897139,91970292.2,-16.45225042,4688,-0.061210096,0.208204391,15600000,8.919099015
2906,2.824587692,5.670953487,-8.999477241,11.75281812,1973,-99.42708562,3.90216277,-22.72820355,-25.98602702,6.896041867,0.00299816,87.84393322,10.3008333,0.032456538,16572.48823,37257.26536,-1.537752588,11.50934821,86393489.02,-21.32427813,3655,-0.080540766,0.279509701,15750000,8.880796217
3534,2.875461758,6.292149358,-9.976721834,11.6258478,2485,-93.62785787,3.544084951,-22.92987852,-24.04917246,7.311161952,0.008900878,88.87951552,11.06464782,0.038714204,18985.8172,47686.43179,-1.848920443,12.1522137,92900061.01,-14.95907269,4379,0.101365005,0.14550192,15900000,8.841397924
3252,2.833718771,5.943542732,-9.067340273,12.13437863,2214,-95.16669153,3.99645958,-23.7532505,-18.60213347,6.966229308,0.003054713,75.05355433,10.36436015,0.034579645,13626.14847,39263.00797,-1.750166223,11.70494162,88002946.08,-14.15698271,3936,-0.094896245,0.220798571,16050000,8.801999631
3942,2.907360089,6.608840702,-9.537155135,12.9368318,2833,-105.0499261,4.330063291,-24.77312654,-24.36778243,7.432174767,0.019146558,91.27732669,10.51577964,0.040014065,22309.29229,24382.07731,-1.963328749,12.10067642,84022851.3,-23.94042513,4712,-0.088384089,0.268344685,16200000,8.763696833
3426,2.847188062,6.267308289,-9.692392353,11.77919269,2360,-95.10552477,3.458933404,-23.1071692,-22.9380288,7.195050137,0.004543003,87.70248816,10.71336025,0.037404344,12987.59188,44460.97259,-1.555276543,11.71546513,90626120.13,-18.00328913,4183,-0.006859321,0.199737478,16350000,8.72439854
4494,2.931922611,7.622100942,-9.950518972,12.51166866,3019,-96.80191965,5.166511694,-25.60535833,-22.84683568,8.00435748,0.02794765,96.31066006,12.08214179,0.042843763,17063.95697,44617.90253,-1.985956029,11.6951949,90310774.53,-20.58756503,4774,-0.096552997,0.247389508,16500000,8.686095742
3782,2.885695865,6.266690004,-9.31790901,12.37777477,2703,-104.3177482,4.6366332,-24.5837897,-24.7654751,7.31747641,0.006191806,91.87234371,10.78590067,0.038652544,13788.91498,40731.91203,-1.556807865,12.12071094,89351628.89,-21.71204018,4471,-0.06547171,0.241999379,16650000,8.646697449
3284,2.861465681,5.624650169,-8.627258229,12.35929398,2331,-97.86825292,4.565543345,-23.74103093,-21.35693216,6.872669073,0.005783588,84.47399463,9.639895352,0.034804621,18103.44545,28513.24601,-0.928942606,12.10078153,83719883.32,-20.1732083,4148,-0.124632883,0.352800615,16800000,8.607299156
4420,2.930684956,9.009797012,-10.24609804,12.40480477,3005,-96.5086015,4.336800553,-25.95337164,-20.89432696,8.784506169,0.027189792,89.14880435,14.80325807,0.042933754,24734.95768,75165.51703,-1.883009694,11.9205676,97020025.82,-16.67406628,4864,-0.090238688,0.213835381,16950000,8.568996358
4318,2.929310264,7.447073896,-10.06854406,11.60678593,2836,-94.22599146,4.29984959,-25.53851666,-19.74960151,7.936843138,0.005564652,79.49992528,12.3789775,0.042620454,24399.86776,57864.59491,-1.996689506,12.0024201,99441179.21,-15.46815491,4617,-0.091569403,0.310149772,17100000,8.529698065
4732,2.972979454,7.995277028,-9.760982026,12.02292354,3249,-98.43916841,5.109466644,-26.37059038,-21.99763384,8.284319574,0.079862734,86.64439843,13.03779493,0.046498374,20354.00596,58539.46619,-1.759728641,12.10508498,96132329.5,-16.39286221,5131,-0.034222417,0.232931529,17250000,8.490299772
4627,2.953302326,7.639263619,-10.66880449,11.58368042,3040,-97.64857379,5.095773343,-26.09130549,-22.08520961,8.111111223,0.039227758,86.14619133,12.09215844,0.044845217,24768.32893,48994.18172,-1.875869839,12.27248123,93596068.74,-15.3216391,4948,-0.149152585,0.285445143,17400000,8.451996974
4356,2.937958748,6.98949836,-9.778968588,11.72471918,3000,-103.7730949,4.528073329,-25.09663842,-27.78879992,7.701558592,0.037955496,94.88746427,11.56467786,0.043333711,18627.78556,38645.51671,-1.962031348,11.59341475,88074074.91,-23.26348525,4840,-0.112460641,0.270433773,17550000,8.412598681
4070,2.923555738,6.113428441,-9.16577742,11.72482263,2788,-107.1587585,4.61976813,-24.657568,-29.43888226,7.164123745,0.020427163,92.89202425,9.815717677,0.042925421,12447.86152,21535.55138,-1.610065733,11.61342721,83135414.3,-27.37721945,4739,-0.112112793,0.293484056,17700000,8.374295883
4378,2.953961848,6.644308866,-10.25715959,11.83581033,3089,-97.69683601,4.391482342,-25.0245432,-24.28319851,7.607922452,0.047912986,87.68413922,11.50674147,0.044226949,21190.00628,52168.44568,-2.000268961,12.53008998,93264579.7,-15.19373627,4991,-0.130818812,0.181715858,17850000,8.33499759
4038,2.902938864,6.431186349,-9.624965028,11.89139713,2900,-100.7937251,4.48626276,-24.42193532,-23.88547612,7.435748442,0.032097674,88.30654979,11.11569883,0.04191053,14191.98005,43238.87073,-1.382479306,12.21393617,89953117.91,-18.32687154,4782,-0.070604897,0.243674,18000000,8.295599297
4749,2.973694131,7.340603111,-9.774381664,12.18751786,3197,-105.5540492,4.885995565,-25.82172396,-25.0885314,7.970606924,0.074151335,84.3140114,11.62240399,0.04703165,15520.89303,44490.39045,-2.325321406,12.04533427,92879717.29,-20.81815068,5214,-0.026673931,0.223406912,18150000,8.257296499
4754,2.954301159,7.99328189,-10.60064508,12.21256176,3208,-91.05512562,4.41766056,-26.02917541,-19.90296555,8.424084966,0.047011183,83.27372051,14.12506591,0.045535143,23107.20573,86275.66504,-1.961451104,11.99869925,108979793.1,-11.73473005,5026,-0.010675023,0.232176472,18300000,8.217898206
5344,3.023159893,9.185452086,-10.84772166,11.21069115,3622,-89.91783884,5.108195294,-27.60085282,-17.79927948,8.959804808,0.274296824,85.32512347,15.03045272,0.050712924,27362.63933,83082.23741,-1.81231594,12.28130618,104344328,-11.38946446,5564,-0.066833582,0.233491341,18450000,8.178499913
5080,3.040690927,8.80500869,-11.66605646,12.1765724,3465,-96.64276775,4.417318658,-27.11570666,-21.64717605,8.890888361,0.2879996,85.27358082,15.03387736,0.050346296,23554.09964,82968.98824,-1.895112816,12.59484121,104765187.5,-14.77489069,5506,-0.08041312,0.133956748,18600000,8.140197115
5294,3.008643767,8.348398208,-10.53220984,11.75992394,3498,-92.3732053,4.713254302,-26.58933011,-20.81706428,8.597487439,0.214480886,85.90869461,13.51437545,0.049934674,24083.1133,70354.58001,-1.981733291,11.88443531,100815402.2,-13.69698518,5363,-0.151962973,0.116095115,18750000,8.100898822
4942,2.963164955,7.726211142,-10.6927136,11.45607831,3259,-100.0053864,4.053216759,-24.89604876,-24.36812696,8.197799915,0.137975633,94.8603344,13.30428037,0.047881559,17713.55737,70144.68247,-2.082709838,12.09112017,100944686.2,-22.44052243,5126,-0.015065889,0.213934113,18900000,8.062596023
5762,3.082573253,9.521705489,-11.67256672,13.04111084,3896,-96.86550888,4.703722852,-27.02611783,-24.0741478,9.601280102,0.700838585,95.66775616,16.06379069,0.053389305,22888.01365,83732.57968,-1.996275224,12.19726938,101592110.4,-19.54592659,5830,-0.057042605,0.140537936,19050000,8.023197731
5376,3.016512051,8.09626758,-10.46585866,11.55746481,3610,-108.5809027,5.789431083,-26.68881255,-28.58801574,8.456976424,0.260245934,93.60559617,12.71776341,0.051591164,18839.95751,49052.16348,-2.135416073,12.31059034,92896223.46,-24.6167,5489,-0.115523408,0.197994579,19200000,7.983799438
4816,2.982237077,7.494345476,-10.42336093,11.72212008,3224,-100.6061281,4.388850945,-25.74586182,-25.23497304,8.099997481,0.173801595,93.91792189,13.37471534,0.047508266,21471.47352,62494.822,-2.429835906,12.17303082,96099344.12,-21.34139919,5247,-0.016935413,0.203039947,19350000,7.945496639
4520,2.962368597,8.239999129,-10.87680699,11.70504039,3106,-91.71029289,3.267145122,-24.79546436,-19.70010495,8.468236121,0.073510555,92.36617778,14.26770706,0.04481522,17833.10359,74932.51154,-1.665567318,12.22689332,100849986.5,-15.15547328,5005,0.031603643,0.173789064,19500000,7.906198347
5674,3.0478262,7.739269973,-10.81434957,11.3473992,3709,-100.6255655,4.658733191,-26.4821597,-24.33726012,8.384838544,0.417255333,94.01395618,12.97841561,0.053137665,21300.34877,59848.09487,-2.39848959,11.88220905,96257213.72,-22.25686999,5645,-0.098018088,0.187138232,19650000,7.867895548
5303,3.013297204,8.227710484,-10.51200365,12.06687528,3553,-104.738144,6.313661312,-26.85237242,-27.28615681,8.51003657,0.2961937,97.93206157,13.32344686,0.051046222,19762.0835,55272.85537,-2.073846652,12.08874651,91844415.79,-24.86718899,5634,-0.148695206,0.25650534,19800000,7.828497255
5422,3.042629392,8.619559802,-10.17307342,12.31986887,3757,-102.8127045,5.356943044,-28.02327425,-22.01576955,8.851819857,0.426727518,92.03570667,14.17698055,0.052574392,20279.62413,66198.77988,-2.295349716,12.3658809,95631391.66,-20.17628164,5830,-0.159215329,0.22712195,19950000,7.789098963
3710,2.881397872,5.663021104,-8.561093796,11.58327928,2554,-102.8983522,4.984677425,-24.26076746,-26.73069702,6.89687052,0.00726722,82.66637955,9.292403158,0.040973963,14252.21904,26887.22409,-2.051339171,11.8664528,88369480.43,-16.88726098,4429,-0.104540457,0.180480719,20100000,7.750796164
4622,2.954686491,7.50179013,-9.419184256,11.83495286,3117,-98.42440013,4.851784107,-25.59752462,-21.71431772,8.06342638,0.043565882,91.64517063,12.36150746,0.044466924,18916.70691,50693.8284,-2.298453798,12.17913312,93159212.07,-19.44762898,4913,-0.117999733,0.168094874,20250000,7.711497871
5120,2.999088954,7.18649743,-10.85486096,11.98725007,3419,-104.1423463,3.672449015,-26.12888865,-23.38153086,7.970931263,0.216404384,91.57452519,11.64246518,0.049019771,15892.60853,38857.57316,-1.846052869,12.33687566,89630728.3,-22.75240804,5319,-0.081748262,0.203530893,20400000,7.672099579
4792,2.93998802,6.695405092,-9.542044024,11.4351629,3284,-107.6871066,4.633816235,-25.26595559,-27.63726787,7.558295301,0.054042114,91.63003693,10.69084094,0.04659003,13211.26386,27635.28227,-1.910409701,11.88916185,86191829.3,-25.72758465,5044,-0.12085693,0.251022794,20550000,7.63379678
6316,3.103485619,9.851422666,-10.4880381,12.30707169,4242,-104.8748754,6.417654246,-28.99166135,-24.31818329,9.69957009,0.798847739,95.12455889,15.56861765,0.05599736,23862.64524,77386.2069,-2.309744521,12.48677928,98492002.56,-24.17647408,6018,-0.123133452,0.178439856,20700000,7.594398487
5404,2.990695299,7.4004734,-11.35473063,11.4105834,3582,-102.6186195,4.307527138,-25.52056041,-24.9043501,8.072734324,0.249383154,89.06024426,12.06132541,0.050757919,16892.81887,46652.0392,-1.767385555,12.60100714,92146690.29,-19.54681582,5521,-0.094304625,0.304491531,20850000,7.556095688
5052,3.024647539,7.772862758,-10.69560021,12.30185792,3518,-101.2071537,5.187168988,-26.96466579,-23.73323013,8.302788032,0.269070332,89.69747304,12.80879599,0.049391398,18124.18919,61699.86693,-1.597449016,12.31466612,98539900.26,-18.44777217,5524,-0.077734857,0.189486751,21000000,7.516697395
4912,2.98449601,8.423233142,-10.8184478,12.84589386,3445,-103.345751,4.726484484,-26.39452959,-25.16530795,8.647340847,0.114026323,95.12824537,13.53678617,0.045951765,30728.61643,58515.65755,-1.839543801,12.23917888,94126576.19,-23.34640929,5214,-0.108704407,0.22497906,21150000,7.477399102
5187,3.011131704,8.789262677,-10.43619562,11.76251772,3476,-92.91081635,4.693340107,-26.22059033,-20.51583384,8.870525695,0.243252817,85.55516924,14.94726546,0.049768025,28840.02137,76609.28681,-2.304918505,11.92042485,99228072.9,-13.45419272,5379,-0.156361493,0.191105539,21300000,7.439096304
5456,3.063579274,8.442289103,-9.986051689,12.40684328,3718,-101.7188395,5.136398786,-28.11274207,-25.00962005,8.740571063,0.401686505,96.01005619,13.49966165,0.051984455,19418.34266,58850.2125,-0.99835456,12.63860283,96102918.3,-23.70477144,5738,-0.129931781,0.189454792,21450000,7.399698011
5116,3.013923567,8.342482829,-10.11837103,11.88138352,3506,-97.45442887,5.137550303,-26.14379717,-21.03893672,8.69217782,0.264392525,88.80307307,14.8189187,0.049256413,20719.39515,85611.71258,-1.979613556,12.69091844,106038703.4,-16.60347206,5390,-0.029131855,0.13483202,21600000,7.360299718
4640,2.993365731,7.150081667,-9.285259942,13.27317288,3407,-103.6322355,5.036663332,-26.13542958,-26.94024531,7.912328578,0.21135514,96.50715958,11.69956095,0.046070086,30994.03982,38600.57677,-1.228432713,12.14648816,90031611.84,-24.12461311,5415,-0.099022534,0.249148261,21750000,7.32199692
6074,3.099552603,8.956970816,-11.24718678,12.27776229,4070,-97.09050034,4.659167617,-27.38955232,-25.97894832,9.406740106,0.831453601,92.45427741,15.40807416,0.055294102,28597.98293,98023.01343,-2.142402782,12.37136449,111080616.5,-16.80965281,5989,-0.060908076,0.123370311,21900000,7.282698627
6169,3.116855406,9.460656449,-11.94506439,11.56765444,4156,-94.45056897,4.199475431,-27.5103971,-19.95938753,9.506330477,0.866313178,96.85257634,16.63855734,0.056787276,30631.67637,104594.4349,-2.399187727,12.56556416,107216422.9,-18.01344532,6136,-0.109930089,0.152503083,22050000,7.244395829
5486,3.062567512,9.411966966,-12.23547463,11.62056096,3792,-96.65640115,4.153421302,-27.03171199,-19.53418173,9.288709065,0.516993333,96.12123229,15.38103099,0.051962791,21554.0696,85814.37562,-2.237539201,12.66275399,103226049,-19.25390098,5728,-0.074688861,0.16060694,22200000,7.204997536
5084,2.981360646,7.540206362,-10.06367939,11.72805601,3439,-99.83237926,4.682594372,-26.2537823,-22.2215383,8.159620542,0.218190471,85.71252875,12.52934065,0.048601483,17253.61446,52572.94227,-2.181524957,11.61272944,94779305.43,-17.94508395,5369,-0.040345932,0.226335646,22350000,7.165599243
5720,3.059629086,8.368720844,-10.02684123,12.35584939,3908,-102.6297468,5.769585941,-27.50972429,-21.79367732,8.680238776,0.667615686,91.21637069,13.3876514,0.054642505,16626.1282,55434.07979,-1.731248815,11.99201665,94553040.12,-20.85614166,5990,-0.121052287,0.197013037,22500000,7.127296445
5429,3.021933395,7.265719034,-9.860995861,11.02527521,3530,-110.003351,4.988257277,-26.64200234,-29.47064018,7.948207113,0.282184847,100.4022869,11.04610943,0.052556061,11527.43822,26142.61658,-1.913209548,12.32388796,86542844.55,-31.1566456,5614,-0.111522602,0.278772847,22650000,7.087998152
5742,3.054671069,8.512762813,-9.926436476,11.51429031,3804,-99.68837952,5.176320689,-26.739467,-21.88837775,8.937280122,0.546304656,93.47012684,14.03241878,0.05399924,19183.79299,65543.53953,-2.309710826,12.34202078,98489502.16,-21.58738533,5800,-0.073486766,0.190064994,22800000,7.048599859
