ffti_num_peaks_1,ffti_num_peaks_10,ffti_num_peaks_11,ffti_num_peaks_12,ffti_num_peaks_13,ffti_num_peaks_14,ffti_num_peaks_15,ffti_num_peaks_16,ffti_num_peaks_17,ffti_num_peaks_18,ffti_num_peaks_19,ffti_num_peaks_2,ffti_num_peaks_20,ffti_num_peaks_3,ffti_num_peaks_4,ffti_num_peaks_5,ffti_num_peaks_6,ffti_num_peaks_7,ffti_num_peaks_8,ffti_num_peaks_9,ffti_range_-1000_-500,ffti_range_-1500_-1000,ffti_range_-2000_-1500,ffti_range_-2500_-2000,ffti_range_-3000_-2500,ffti_range_-3500_-3000,ffti_range_-4000_-3500,ffti_range_-500_0,ffti_range_0_500,ffti_range_1000_1500,ffti_range_1500_2000,ffti_range_2000_2500,ffti_range_2500_3000,ffti_range_3000_3500,ffti_range_3500_4000,ffti_range_500_1000,fftr_num_peaks_1,fftr_num_peaks_10,fftr_num_peaks_11,fftr_num_peaks_12,fftr_num_peaks_13,fftr_num_peaks_14,fftr_num_peaks_15,fftr_num_peaks_16,fftr_num_peaks_17,fftr_num_peaks_18,fftr_num_peaks_19,fftr_num_peaks_2,fftr_num_peaks_20,fftr_num_peaks_3,fftr_num_peaks_4,fftr_num_peaks_5,fftr_num_peaks_6,fftr_num_peaks_7,fftr_num_peaks_8,fftr_num_peaks_9,fftr_range_-1000_-500,fftr_range_-1500_-1000,fftr_range_-2000_-1500,fftr_range_-2500_-2000,fftr_range_-3000_-2500,fftr_range_-3500_-3000,fftr_range_-4000_-3500,fftr_range_-500_0,fftr_range_0_500,fftr_range_1000_1500,fftr_range_1500_2000,fftr_range_2000_2500,fftr_range_2500_3000,fftr_range_3000_3500,fftr_range_3500_4000,fftr_range_500_1000,num_peaks_1,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_2,num_peaks_20,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,range_-1000_-500,range_-1500_-1000,range_-2000_-1500,range_-2500_-2000,range_-3000_-2500,range_-3500_-3000,range_-4000_-3500,range_-500_0,range_0_500,range_1000_1500,range_1500_2000,range_2000_2500,range_2500_3000,range_3000_3500,range_3500_4000,range_500_1000
49247,6960,6450,5987,5507,5200,4939,4613,4320,4123,3869,30957,3646,21001,16472,13935,11714,9993,8926,7890,20537,8050,3112,1447,708,541,381,38786,38786,8050,3112,1447,708,541,381,20537,49185,6995,6493,6007,5523,5179,4901,4574,4274,4122,3884,30921,3660,21003,16523,13955,11703,9905,8817,7857,20486,7730,2958,1316,840,508,364,38664,39102,8026,3026,1374,770,542,368,21021,33254,5194,4771,4393,4031,3722,3441,3197,2983,2811,2650,21065,2504,14629,11307,9278,7952,7010,6248,5677,0,0,0,0,0,0,0,8451,141549,0,0,0,0,0,0,0
49856,7193,6522,6029,5572,5181,4887,4514,4252,4028,3817,30059,3646,21492,17043,13603,11477,9940,8646,7885,20974,7865,2846,1161,702,463,318,39493,39495,7865,2846,1161,702,463,318,20974,49678,7212,6510,5970,5516,5170,4938,4570,4314,4096,3876,30040,3720,21286,16973,13643,11419,9991,8721,7889,21013,8032,2892,1198,646,424,326,38960,39942,7802,2938,1256,702,424,296,20938,33251,5246,4817,4422,4054,3716,3424,3149,2937,2737,2564,20892,2438,14531,11316,9305,7934,7085,6325,5739,0,0,0,0,0,0,0,7972,142028,0,0,0,0,0,0,0
49497,7064,6484,6001,5620,5269,4943,4671,4445,4208,3972,29461,3784,20914,16190,13283,11161,9644,8589,7710,21092,8167,3037,1360,739,487,352,39132,39132,8167,3037,1360,739,487,352,21092,49426,6984,6426,5978,5572,5250,4962,4708,4456,4256,4008,29408,3814,20958,16342,13334,11222,9696,8562,7684,21081,8232,3100,1438,714,434,354,38986,39108,8068,3192,1314,758,496,338,21186,33686,5087,4638,4267,3910,3612,3349,3100,2915,2753,2596,21124,2473,14640,11311,9276,7870,6938,6237,5618,0,0,0,0,0,0,0,7452,142548,0,0,0,0,0,0,0
49358,7202,6457,5935,5509,5166,4807,4524,4247,4038,3814,30192,3609,21620,16589,13530,11582,10114,8862,7969,21531,8157,3099,1184,563,305,158,39702,39704,8157,3099,1184,563,305,158,21531,49550,7200,6486,5968,5534,5158,4782,4478,4224,3998,3802,30130,3634,21630,16578,13540,11566,10034,8880,8026,21342,8222,2960,1186,600,294,174,39943,39924,8210,3104,1266,576,274,182,21114,33366,5209,4767,4325,4001,3667,3403,3166,2959,2779,2612,20923,2469,14540,11300,9227,7888,6955,6289,5700,0,0,0,0,0,0,0,8426,141574,0,0,0,0,0,0,0
51777,7127,6506,6038,5587,5176,4784,4507,4214,4013,3786,29369,3636,21435,16393,13611,11377,9952,8696,7834,20656,8017,3089,1328,776,532,315,39186,39188,8017,3089,1328,776,532,315,20656,51646,7120,6478,5966,5580,5140,4740,4498,4200,3976,3758,29244,3590,21380,16447,13821,11487,9891,8689,7816,20739,7878,3110,1332,758,492,340,38846,39310,8276,2958,1398,792,486,318,20804,33328,5217,4768,4395,4035,3690,3417,3170,2957,2779,2623,20925,2473,14451,11203,9244,7977,7001,6263,5676,0,0,0,0,0,0,0,7834,142166,0,0,0,0,0,0,0
50501,7148,6531,6069,5635,5212,4926,4563,4330,4112,3866,30424,3645,21236,16667,13685,11568,9936,8797,7895,20881,8042,3077,1335,646,418,250,39594,39596,8042,3077,1335,646,418,250,20881,50579,7205,6555,6101,5643,5219,4901,4555,4309,4073,3859,30473,3655,21237,16563,13607,11555,9885,8785,7921,21166,8110,3068,1330,764,438,282,39714,39124,8170,3033,1286,656,410,314,20696,33440,5196,4703,4300,3954,3617,3342,3094,2873,2675,2539,20993,2408,14679,11377,9246,8002,7002,6263,5681,0,0,0,0,0,0,0,7863,142137,0,0,0,0,0,0,0
50587,7222,6652,6007,5575,5156,4837,4579,4281,4053,3851,29786,3615,21405,17151,13539,11562,9961,8814,7983,20972,8067,3068,1390,777,471,350,39053,39055,8067,3068,1390,777,471,350,20972,50548,7242,6646,6024,5584,5186,4816,4548,4310,4092,3886,29679,3636,21327,17056,13594,11606,9910,8804,7964,20823,8132,3024,1390,794,528,336,39360,39062,7772,3114,1388,746,534,326,20998,33145,5133,4714,4360,3989,3665,3389,3150,2940,2761,2598,20829,2470,14424,11169,9138,7840,6896,6205,5610,0,0,0,0,0,0,0,8830,141170,0,0,0,0,0,0,0
49369,7147,6498,5971,5543,5159,4817,4507,4237,4014,3799,30412,3585,21535,16711,13687,11457,9879,8829,8005,21269,8101,3207,1337,679,385,243,39369,39369,8101,3207,1337,679,385,243,21269,49400,7113,6489,5959,5541,5143,4845,4541,4291,4037,3857,30512,3659,21552,16578,13640,11357,9895,8887,7975,21364,8196,3220,1360,658,382,228,39533,39316,8170,3088,1308,674,404,248,21128,33431,5153,4760,4373,4032,3726,3420,3189,2978,2819,2665,21046,2535,14658,11339,9312,7984,7033,6268,5642,0,0,0,0,0,0,0,7338,142662,0,0,0,0,0,0,0
49596,7029,6426,5896,5451,5114,4812,4494,4209,4026,3849,30503,3644,21653,16576,13576,11485,9964,8775,7825,21252,8267,3034,1283,629,328,210,39553,39553,8267,3034,1283,629,328,210,21252,49606,7073,6433,5927,5469,5123,4817,4545,4266,4066,3866,30048,3690,21610,16597,13583,11563,9935,8867,7807,21116,8058,3146,1232,608,364,210,39731,39812,8244,2956,1208,606,376,218,21198,33260,5169,4719,4363,3997,3675,3385,3135,2953,2787,2625,21037,2479,14534,11332,9244,7920,7000,6292,5676,0,0,0,0,0,0,0,7837,142163,0,0,0,0,0,0,0
49087,7151,6520,5979,5568,5177,4819,4575,4348,4018,3830,30464,3645,21663,16605,13689,11671,9938,8726,7889,21166,8094,3085,1167,573,363,238,39799,39801,8094,3085,1167,573,363,238,21166,49162,7204,6558,6054,5632,5224,4862,4570,4338,4022,3810,30577,3630,21824,16576,13650,11624,9996,8732,7846,21464,8220,2838,1238,602,354,244,40038,39779,8032,2938,1202,634,320,166,20876,33480,5157,4726,4321,3987,3676,3419,3182,2954,2763,2601,21066,2458,14553,11290,9324,7918,6947,6264,5693,0,0,0,0,0,0,0,6705,143295,0,0,0,0,0,0,0
49108,6941,6458,6000,5589,5209,4875,4611,4375,4137,3911,30022,3733,21792,16558,13119,11196,9668,8640,7684,20886,7928,3021,1298,734,468,318,39417,39419,7928,3021,1298,734,468,318,20886,49287,6964,6360,5864,5476,5158,4854,4582,4342,4150,3948,30009,3782,21789,16393,13085,11239,9865,8653,7674,21034,7768,2932,1258,754,476,374,39426,39365,8116,3068,1348,706,418,356,20812,33527,5129,4726,4345,4020,3662,3389,3144,2931,2757,2622,21016,2486,14619,11374,9366,8002,6984,6247,5607,0,0,0,0,0,0,0,6347,143653,0,0,0,0,0,0,0
49676,7130,6499,6035,5549,5202,4866,4584,4369,4112,3899,30037,3699,21532,16848,13648,11473,10015,8881,7904,21703,8225,2918,1166,473,240,146,39951,39953,8225,2918,1166,473,240,146,21703,49889,7085,6455,5995,5573,5223,4887,4621,4395,4107,3903,30129,3703,21561,16839,13679,11495,9939,8799,7861,21820,8036,2942,1122,476,246,124,39974,40218,8118,2988,1080,462,238,148,21673,33563,5096,4652,4280,3949,3650,3342,3094,2879,2692,2545,21182,2426,14548,11276,9295,7990,7015,6242,5602,0,0,0,0,0,0,0,5971,144029,0,0,0,0,0,0,0
49818,7214,6458,5952,5556,5244,4902,4600,4295,4079,3886,29988,3684,21604,17237,13532,11377,9927,8861,8024,21067,8068,2965,1296,615,424,327,39169,39169,8068,2965,1296,615,424,327,21067,50081,7147,6431,5947,5557,5215,4905,4611,4333,4099,3911,30111,3695,21728,17254,13580,11419,9893,8777,7985,21196,7956,3070,1290,698,416,308,39152,39633,7804,2898,1294,648,478,312,20798,33471,5168,4737,4352,3994,3689,3396,3161,2933,2742,2578,21131,2453,14681,11392,9397,8010,7012,6295,5680,0,0,0,0,0,0,0,5383,144617,0,0,0,0,0,0,0
49940,7084,6537,5946,5510,5181,4805,4527,4284,4039,3822,31225,3642,21153,16640,13828,11322,9901,8840,7802,20415,7926,3132,1408,881,601,432,38636,38638,7926,3132,1408,881,601,432,20415,50067,7007,6471,5839,5405,5115,4757,4453,4235,3995,3813,31107,3643,21151,16571,13845,11415,9955,8821,7757,20288,7834,3010,1376,894,538,450,39298,38536,7854,3000,1468,844,532,404,20517,32899,5225,4807,4406,4060,3735,3479,3247,3051,2879,2712,20642,2566,14383,11216,9182,7848,6928,6267,5708,0,0,0,0,0,0,0,7197,142803,0,0,0,0,0,0,0
49798,7248,6460,6011,5548,5118,4819,4530,4269,4052,3854,30595,3667,21201,16567,13601,11649,10092,8825,7993,21124,8000,3082,1349,719,447,264,39255,39257,8000,3082,1349,719,447,264,21124,49721,7253,6475,6017,5555,5075,4747,4473,4245,4007,3797,30697,3633,21093,16575,13587,11615,10189,8929,8001,20766,7928,3160,1418,680,420,262,40018,39214,8009,3064,1318,626,436,280,20860,33331,5157,4716,4322,3964,3681,3387,3165,2936,2731,2598,20989,2470,14447,11230,9258,7961,7003,6289,5662,0,0,0,0,0,0,0,7331,142669,0,0,0,0,0,0,0
49571,7225,6568,6077,5638,5199,4830,4571,4293,4028,3819,29997,3645,21132,16414,13664,11653,10012,8863,7952,21268,7991,3050,1368,656,410,264,39400,39402,7991,3050,1368,656,410,264,21268,49404,7266,6584,6060,5610,5194,4822,4582,4316,4032,3810,30110,3644,21080,16344,13806,11672,10054,8906,7970,20976,8091,3056,1312,700,404,294,39658,39666,8090,2954,1362,706,436,270,20802,33526,5184,4755,4371,4008,3672,3403,3169,2946,2767,2576,21112,2406,14580,11373,9353,7914,7000,6266,5659,0,0,0,0,0,0,0,7051,142949,0,0,0,0,0,0,0
50042,7174,6560,5999,5611,5224,4894,4645,4331,4050,3831,30679,3638,21169,16694,13627,11371,9924,8755,7817,21079,8063,3042,1327,721,394,230,39520,39522,8063,3042,1327,721,394,230,21079,49798,7146,6524,5988,5612,5172,4820,4518,4220,3990,3826,30608,3610,21120,16505,13505,11334,9948,8796,7876,20890,8185,2968,1206,696,470,234,39276,40054,8054,2984,1344,622,444,246,21086,33452,5060,4651,4276,3968,3685,3428,3154,2926,2732,2610,21009,2467,14572,11393,9367,7960,6965,6188,5597,0,0,0,0,0,0,0,7076,142924,0,0,0,0,0,0,0
49410,7033,6496,6002,5559,5181,4784,4470,4230,4011,3840,29302,3690,21435,16909,14125,11649,9884,8681,7761,20721,8138,3124,1381,697,408,328,39226,39228,8138,3124,1381,697,408,328,20721,49195,6929,6387,5855,5453,5139,4761,4451,4239,3987,3801,29302,3639,21318,16992,14150,11554,9790,8530,7614,21072,7872,2930,1448,712,448,290,39463,39096,7994,3092,1378,672,460,286,20878,33178,5197,4783,4405,4049,3739,3453,3195,2981,2808,2648,20910,2509,14515,11314,9316,8021,7035,6295,5713,0,0,0,0,0,0,0,6969,143031,0,0,0,0,0,0,0
50654,7168,6492,6028,5548,5143,4785,4550,4291,4032,3844,30033,3624,21717,16544,13662,11580,10027,8992,7925,21333,8179,2985,1186,585,314,205,39748,39750,8179,2985,1186,585,314,205,21333,50658,7176,6408,5914,5502,5096,4766,4536,4316,4078,3864,29978,3666,21766,16504,13478,11468,10012,8944,7890,21367,8304,2966,1218,578,302,222,39162,40050,8112,3000,1234,614,326,194,21500,33509,5197,4734,4335,3982,3651,3407,3162,2954,2781,2639,21189,2514,14644,11442,9343,8005,7002,6282,5670,0,0,0,0,0,0,0,6768,143232,0,0,0,0,0,0,0
49607,7065,6466,5961,5534,5197,4872,4599,4312,4073,3894,30595,3711,21347,16435,13497,11372,9831,8682,7796,21306,7866,2956,1252,654,401,236,39724,39724,7866,2956,1252,654,401,236,21306,49626,7049,6471,5959,5543,5195,4889,4605,4349,4121,3933,30691,3707,21150,16332,13512,11472,9942,8729,7785,21388,8350,3022,1250,664,430,218,39623,39344,8072,3006,1312,656,366,252,20840,33613,5110,4665,4302,3973,3638,3368,3136,2947,2770,2599,21211,2455,14677,11271,9196,7834,6872,6189,5611,0,0,0,0,0,0,0,6572,143428,0,0,0,0,0,0,0
50015,7178,6575,6022,5556,5133,4816,4525,4274,4026,3853,29883,3673,21330,16606,13639,11451,9944,8822,7922,21694,8149,2927,1063,458,220,142,40164,40166,8149,2927,1063,458,220,142,21694,50179,7087,6489,6029,5607,5224,4836,4534,4280,4076,3894,30060,3694,21530,16633,13631,11547,9935,8807,7871,21564,8246,2698,1074,458,222,138,40300,40327,8266,2880,1052,446,246,122,21570,33784,5061,4610,4203,3845,3566,3312,3088,2898,2713,2553,21189,2436,14616,11314,9244,7902,6912,6169,5545,0,0,0,0,0,0,0,6444,143556,0,0,0,0,0,0,0
51786,7018,6438,5948,5547,5189,4870,4590,4294,4086,3870,29564,3712,21611,16437,13586,11226,9816,8597,7780,20780,8048,2907,1341,777,566,346,39085,39085,8048,2907,1341,777,566,346,20780,51549,7078,6494,5902,5494,5132,4816,4514,4224,4022,3828,29425,3682,21565,16439,13641,11201,9840,8670,7848,21028,8038,3010,1326,772,498,380,38874,39071,7912,3018,1356,726,470,382,20782,33355,5098,4636,4233,3909,3620,3360,3147,2921,2733,2594,21088,2475,14527,11258,9291,7839,6874,6132,5570,0,0,0,0,0,0,0,7435,142565,0,0,0,0,0,0,0
50812,7113,6549,5997,5575,5193,4825,4527,4278,4030,3822,30043,3625,21355,16669,13623,11520,10018,8931,7862,21255,8037,3039,1323,640,387,243,39603,39605,8037,3039,1323,640,387,243,21255,50798,7124,6512,5936,5526,5119,4743,4483,4245,3973,3793,30136,3625,21414,16684,13602,11574,10006,8866,7762,21009,8168,3202,1292,628,358,232,39964,39446,8284,2994,1288,690,410,262,20814,33200,5122,4661,4297,3956,3657,3379,3151,2954,2752,2616,20950,2469,14548,11310,9253,7896,6901,6201,5629,0,0,0,0,0,0,0,7898,142102,0,0,0,0,0,0,0
50149,7182,6629,6094,5625,5236,4931,4629,4332,4013,3819,29416,3634,21598,16244,13531,11621,10255,8878,7948,20574,7885,3033,1398,865,579,402,38888,38890,7885,3033,1398,865,579,402,20574,50075,7174,6624,6084,5630,5244,4922,4594,4282,3966,3798,29566,3592,21634,16258,13594,11628,10206,8887,7926,21086,8010,3094,1390,844,552,376,38594,38669,7936,2912,1406,760,510,412,20444,33453,5081,4652,4229,3898,3624,3353,3113,2909,2756,2596,20848,2481,14516,11275,9281,7931,6998,6240,5634,0,0,0,0,0,0,0,7646,142354,0,0,0,0,0,0,0
50973,7141,6532,6054,5582,5208,4850,4575,4240,4036,3853,29441,3671,21521,16833,13736,11574,9808,8745,7862,20735,8040,3119,1368,760,506,356,39290,39290,8040,3119,1368,760,506,356,20735,50916,7090,6512,5970,5526,5156,4816,4532,4252,4054,3830,29557,3650,21495,16815,13725,11619,9843,8715,7777,21229,8138,3132,1454,796,504,356,38818,39134,7880,3150,1420,744,514,306,20718,33276,5103,4652,4299,3914,3596,3340,3083,2877,2685,2520,21022,2398,14519,11350,9299,7914,6955,6240,5638,0,0,0,0,0,0,0,7762,142238,0,0,0,0,0,0,0
50612,7127,6522,6073,5536,5217,4896,4590,4377,4060,3890,30871,3711,21197,16816,13453,11303,9965,8747,7883,20616,8007,3132,1457,917,684,477,38179,38181,8007,3132,1457,917,684,477,20616,50504,7120,6570,6178,5638,5298,4930,4641,4405,4109,3903,31017,3693,20977,16833,13500,11450,10032,8844,7936,20700,7964,3086,1492,944,712,520,37991,38694,7730,3140,1456,1006,692,440,20490,33030,5135,4684,4313,3961,3687,3401,3141,2937,2731,2581,20798,2412,14439,11184,9244,7893,6949,6239,5648,0,0,0,0,0,0,0,7570,142430,0,0,0,0,0,0,0
48979,7113,6561,6034,5593,5201,4857,4524,4254,4031,3849,30138,3690,21675,16856,13670,11459,9948,8852,7898,21087,8206,3174,1256,649,363,222,39488,39488,8206,3174,1256,649,363,222,21087,49217,7002,6464,5965,5553,5213,4923,4603,4337,4135,3929,30032,3753,21636,16746,13490,11352,9840,8796,7838,20782,8002,3036,1312,576,360,250,39720,39657,8170,3096,1280,670,344,216,21364,33147,5253,4812,4428,4051,3714,3427,3178,2973,2780,2613,20880,2471,14429,11286,9230,7916,7043,6342,5752,0,0,0,0,0,0,0,7648,142352,0,0,0,0,0,0,0
50075,6879,6232,5773,5359,5003,4747,4500,4272,4065,3882,30188,3712,20998,16597,13515,11238,9784,8448,7523,20457,8002,3119,1455,788,497,409,39305,39305,8002,3119,1455,788,497,409,20457,50130,6813,6177,5695,5347,5009,4751,4519,4287,4095,3895,30228,3693,20916,16590,13448,11250,9720,8428,7572,20657,8050,3094,1336,766,476,282,39122,39184,8152,3008,1330,806,536,332,20826,33131,5125,4687,4311,3949,3609,3366,3149,2924,2754,2596,20898,2451,14460,11230,9275,7939,6945,6200,5638,0,0,0,0,0,0,0,7410,142590,0,0,0,0,0,0,0
50189,7056,6510,6038,5501,5195,4865,4576,4303,4001,3816,30211,3630,21708,16944,13411,11559,10057,8695,7809,20591,8101,3073,1374,791,518,340,39166,39168,8101,3073,1374,791,518,340,20591,50152,7036,6558,6048,5542,5144,4800,4526,4284,4010,3848,30240,3638,21674,16956,13398,11650,10116,8738,7778,20277,7860,3014,1388,822,554,376,39102,38886,8116,3176,1334,764,502,336,21424,32957,5205,4772,4356,3972,3667,3376,3112,2923,2730,2573,20687,2442,14295,11092,9150,7900,6978,6261,5708,0,0,0,0,0,0,0,7341,142659,0,0,0,0,0,0,0
49885,7176,6582,6077,5617,5204,4899,4582,4306,4081,3841,29918,3673,21338,16705,13531,11444,10058,8889,7922,21429,7994,2918,1294,605,356,222,39657,39659,7994,2918,1294,605,356,222,21429,49636,7140,6510,6052,5610,5252,4896,4590,4334,4098,3870,30027,3670,21368,16680,13534,11422,10034,8852,7856,21732,8318,3186,1348,600,396,206,40121,39178,7710,2858,1170,610,354,254,20894,33138,5208,4765,4377,4058,3717,3421,3155,2942,2765,2620,20838,2490,14392,11179,9147,7922,7023,6303,5733,0,0,0,0,0,0,0,6606,143394,0,0,0,0,0,0,0
51338,7163,6503,5935,5498,5117,4802,4530,4253,4031,3821,29446,3646,21442,16490,13660,11557,10062,8861,7921,21141,8127,3007,1250,668,367,264,39572,39574,8127,3007,1250,668,367,264,21141,51233,7149,6544,6000,5568,5178,4862,4538,4268,4056,3842,29179,3656,21355,16515,13701,11575,10099,8901,8027,21018,8134,3092,1374,662,380,276,39496,39385,8138,2938,1416,698,406,310,21110,33253,5299,4890,4494,4152,3793,3505,3267,3007,2821,2698,20784,2559,14373,11175,9183,7904,7010,6311,5763,0,0,0,0,0,0,0,6358,143642,0,0,0,0,0,0,0
49160,7117,6440,5970,5570,5172,4833,4561,4308,4079,3897,30488,3710,21626,16575,13684,11711,10079,8871,8002,21530,8223,3032,1239,591,367,194,39493,39495,8223,3032,1239,591,367,194,21530,49223,7199,6503,6007,5613,5211,4836,4542,4286,4060,3860,30475,3722,21588,16692,13708,11651,10047,8911,8017,20940,8136,3046,1320,684,352,210,39844,39603,8384,3056,1276,698,368,206,21232,33595,5177,4752,4371,4006,3671,3381,3144,2895,2731,2576,21077,2458,14536,11249,9281,7922,6945,6265,5685,0,0,0,0,0,0,0,5956,144044,0,0,0,0,0,0,0
49638,7177,6514,6014,5588,5222,4897,4519,4223,3990,3798,29994,3570,21456,16845,13678,11493,10034,8948,7992,20950,7986,3189,1285,697,369,254,39745,39747,7986,3189,1285,697,369,254,20950,49665,7202,6526,6033,5615,5247,4913,4536,4246,4016,3772,30023,3592,21406,16840,13658,11540,10108,8906,8008,20992,8250,3084,1312,650,374,224,39577,39310,8214,3130,1316,696,384,278,21180,33196,5321,4903,4470,4110,3766,3469,3223,3029,2835,2643,20882,2527,14431,11144,9238,7979,7102,6353,5831,0,0,0,0,0,0,0,7694,142306,0,0,0,0,0,0,0
50390,7127,6609,6035,5603,5217,4842,4597,4297,4084,3910,29649,3696,21409,16462,13473,11454,9957,8743,7867,20802,8059,3114,1383,774,518,378,38958,38960,8059,3114,1383,774,518,378,20802,50693,7145,6549,5989,5571,5235,4861,4605,4335,4093,3913,29846,3697,21388,16545,13497,11541,10013,8789,7889,20876,7656,3084,1378,762,574,376,39180,38852,8063,2914,1496,818,500,374,20980,32931,5248,4803,4443,4096,3728,3437,3183,2918,2730,2574,20622,2430,14194,10899,9039,7788,6885,6283,5734,0,0,0,0,0,0,0,8205,141795,0,0,0,0,0,0,0
50127,7068,6489,5945,5538,5201,4856,4578,4323,4081,3810,30065,3631,21000,16605,13682,11761,10192,8990,7990,21057,8107,3033,1301,720,417,305,39390,39390,8107,3033,1301,720,417,305,21057,50321,7034,6472,5930,5500,5142,4802,4520,4296,4062,3802,29986,3626,21142,16600,13682,11764,10196,8960,7932,21298,8114,3042,1326,700,458,274,39011,39606,8042,3044,1280,734,390,328,21004,33193,5141,4714,4365,4019,3700,3423,3182,2980,2783,2597,20859,2436,14482,11226,9194,7861,6911,6158,5606,0,0,0,0,0,0,0,7186,142814,0,0,0,0,0,0,0
49827,7251,6565,5996,5515,5172,4871,4529,4238,4002,3824,29980,3634,21678,16844,13581,11470,10028,8875,7953,21273,8241,3121,1319,616,379,247,39435,39437,8241,3121,1319,616,379,247,21273,50143,7214,6506,5978,5508,5130,4810,4504,4238,4028,3838,29761,3652,21495,16697,13639,11517,10043,8885,7893,20902,8238,3170,1340,656,396,250,39376,39877,8194,3264,1290,628,378,236,21034,33173,5220,4793,4403,4029,3711,3413,3169,2956,2775,2620,20772,2482,14430,11198,9138,7855,6915,6218,5690,0,0,0,0,0,0,0,7873,142127,0,0,0,0,0,0,0
50537,7125,6551,5973,5550,5201,4852,4556,4287,4058,3833,30267,3653,21574,16490,13668,11342,9879,8769,7880,20989,8272,3107,1335,663,383,273,39269,39271,8272,3107,1335,663,383,273,20989,50482,7218,6634,6050,5614,5264,4868,4558,4356,4124,3874,30176,3684,21642,16646,13692,11424,9956,8861,7952,20980,8054,3192,1326,682,404,264,39321,39382,8302,3044,1296,652,462,264,21032,33215,5203,4752,4367,4026,3714,3420,3176,2951,2751,2605,20823,2467,14294,11111,9070,7773,6905,6194,5676,0,0,0,0,0,0,0,8163,141837,0,0,0,0,0,0,0
49579,7194,6545,5979,5547,5218,4898,4569,4296,4061,3861,29859,3674,21739,16987,13566,11317,9900,8792,7946,21041,8103,3057,1253,662,350,245,39545,39547,8103,3057,1253,662,350,245,21041,49393,7214,6524,5936,5478,5128,4828,4546,4246,4028,3810,29681,3628,21707,17125,13690,11422,9922,8818,8012,21046,8300,3104,1234,534,392,234,39818,39596,7898,3026,1230,622,398,220,20973,33348,5160,4760,4426,4078,3746,3446,3195,2948,2748,2570,20891,2428,14365,11155,9146,7845,6886,6196,5654,0,0,0,0,0,0,0,7308,142692,0,0,0,0,0,0,0
49734,7115,6434,5904,5483,5098,4814,4539,4326,4116,3838,29226,3632,20743,16494,13748,11830,10374,9116,7967,20601,8047,3177,1442,814,498,351,39028,39030,8047,3177,1442,814,498,351,20601,49648,7147,6473,5947,5517,5215,4933,4685,4443,4201,3889,29320,3671,20626,16513,13733,11787,10337,9101,8043,20724,8126,3118,1430,738,434,334,39027,38876,8112,3024,1402,756,490,330,20950,33095,5251,4819,4381,3985,3637,3364,3117,2908,2730,2596,20771,2489,14379,11152,9206,7904,7005,6290,5722,0,0,0,0,0,0,0,5922,144078,0,0,0,0,0,0,0
50054,7237,6656,6089,5618,5190,4836,4546,4295,4040,3848,29798,3652,21286,16454,13408,11422,9934,8814,7930,21199,8183,3107,1260,576,367,223,39697,39699,8183,3107,1260,576,367,223,21199,49991,7207,6607,6127,5669,5181,4809,4455,4181,3937,3747,29641,3577,21169,16493,13401,11357,9863,8763,7875,21270,8358,2934,1350,604,348,194,38982,40260,8062,2936,1320,582,370,190,21411,33232,5225,4771,4381,4036,3708,3440,3191,2967,2785,2598,20763,2450,14369,11137,9253,7973,7009,6260,5695,0,0,0,0,0,0,0,6214,143786,0,0,0,0,0,0,0
49635,7112,6591,6021,5617,5230,4815,4547,4337,3994,3787,31178,3612,21311,16675,13847,11396,10001,8900,7790,20455,7947,3104,1420,881,565,480,38523,38525,7947,3104,1420,881,565,480,20455,49577,7174,6570,6006,5568,5152,4768,4476,4222,3964,3776,31027,3584,21251,16749,13808,11416,10014,8970,7868,20572,7702,3056,1462,854,656,456,38728,38707,7728,3048,1358,894,560,422,20322,32721,5227,4798,4432,4072,3702,3416,3147,2927,2738,2570,20472,2417,14032,10885,8995,7796,6908,6217,5695,0,0,0,0,0,0,0,7874,142126,0,0,0,0,0,0,0
50947,7228,6564,6138,5580,5201,4821,4553,4276,4052,3867,29485,3713,21369,16752,13953,11756,9963,8814,7918,20546,7871,3026,1401,871,507,373,38768,38768,7871,3026,1401,871,507,373,20546,50837,7264,6556,6163,5587,5147,4769,4523,4247,4039,3849,29633,3679,21336,16682,13928,11680,9958,8810,7892,20600,7870,2988,1392,770,526,400,38484,38943,7944,3122,1394,748,570,370,20644,32858,5236,4818,4426,4116,3783,3523,3264,3032,2824,2633,20642,2493,14275,10962,9063,7782,6880,6234,5672,0,0,0,0,0,0,0,7691,142309,0,0,0,0,0,0,0
48902,7336,6759,6288,5819,5285,4892,4553,4280,4003,3759,29445,3569,20884,15993,13207,11210,9907,8886,8032,20446,7996,2987,1398,832,628,433,38977,38979,7996,2987,1398,832,628,433,20446,49095,7421,6829,6307,5835,5299,4857,4513,4223,3971,3759,29453,3583,20791,15851,13039,11295,9999,9007,8165,20852,7780,3128,1392,866,622,444,38304,38864,7838,3038,1480,822,618,480,20861,33376,5161,4755,4360,4006,3681,3412,3177,2970,2826,2641,20912,2490,14470,11205,9179,7900,6955,6214,5666,0,0,0,0,0,0,0,6580,143420,0,0,0,0,0,0,0
