num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_8,num_peaks_9
5586,5167,4716,6395,5924
5485,5093,4668,6324,5862
5518,5129,4725,6371,5913
5395,4988,4583,6220,5781
5440,5048,4658,6347,5847
5532,5160,4705,6395,5954
5530,5126,4702,6347,5936
5621,5227,4789,6356,5973
5664,5289,4860,6394,6042
5731,5325,4879,6496,6100
5558,5137,4730,6391,5968
5660,5242,4831,6490,6052
5529,5107,4671,6383,5936
5579,5170,4777,6384,5973
5422,4994,4598,6322,5832
5331,4913,4510,6287,5816
5514,5124,4675,6375,5940
5525,5073,4684,6488,5981
5469,5055,4649,6345,5878
5514,5107,4699,6363,5934
5482,5098,4734,6334,5901
5562,5134,4745,6438,5993
5411,4995,4553,6305,5859
5535,5132,4724,6335,5938
5580,5203,4833,6428,6021
5452,5066,4642,6273,5879
5542,5131,4720,6319,5930
5518,5110,4687,6338,5917
5536,5132,4738,6432,5983
5541,5118,4717,6431,5998
5559,5158,4748,6424,5967
5464,5030,4639,6381,5884
5454,5075,4643,6350,5893
5554,5119,4702,6414,5973
5486,5060,4624,6379,5912
5525,5117,4662,6359,5929
5490,5051,4630,6382,5910
5448,5045,4641,6363,5904
5594,5185,4746,6400,5999
5717,5304,4826,6512,6099
5542,5124,4719,6400,5932
5576,5159,4746,6393,5939
5697,5238,4781,6496,6096
5576,5179,4802,6409,5943
5485,5087,4663,6373,5933
5420,5022,4621,6330,5879
5494,5063,4660,6320,5905
5528,5149,4720,6402,5944
5451,5072,4655,6370,5873
5589,5149,4744,6419,6004
5441,5043,4643,6323,5891
5500,5108,4670,6382,5922
5567,5122,4702,6439,5995
5451,5043,4665,6311,5869
5434,5040,4645,6337,5891
5511,5087,4694,6409,5906
5457,5058,4661,6284,5868
5481,5071,4684,6406,5924
5476,5022,4634,6342,5887
5480,5072,4666,6357,5908
5530,5115,4684,6465,5963
5416,4997,4593,6295,5809
5570,5146,4733,6425,6001
5525,5106,4686,6366,5927
5509,5072,4665,6413,5940
5518,5122,4715,6321,5883
5584,5162,4745,6504,6000
5558,5135,4724,6402,5966
5469,5067,4672,6333,5873
5509,5120,4696,6309,5898
5515,5107,4659,6385,5938
5455,5061,4646,6280,5873
5379,5008,4619,6250,5789
5534,5145,4757,6318,5916
5530,5098,4671,6399,5940
5467,5079,4645,6368,5915
5547,5147,4741,6422,5978
5547,5142,4695,6386,5944
5507,5120,4726,6346,5923
5469,5084,4675,6336,5897
5600,5192,4787,6402,5987
5430,5027,4623,6283,5831
5570,5112,4688,6352,5941
5429,5002,4610,6338,5845
5520,5103,4668,6366,5954
5518,5131,4709,6364,5951
5589,5184,4791,6413,5981
5521,5104,4708,6367,5908
5468,5116,4705,6347,5914
5453,5034,4605,6312,5864
5518,5108,4677,6400,5958
5605,5168,4760,6434,5996
5517,5089,4658,6315,5920
5567,5163,4755,6403,5949
5405,4983,4587,6292,5826
5542,5130,4716,6366,5952
5482,5076,4667,6377,5920
5632,5191,4765,6413,6018
5649,5241,4815,6487,6032
5445,5063,4677,6313,5845
5484,5089,4678,6278,5866
5594,5155,4736,6414,6012
5531,5128,4669,6397,5945
5646,5248,4820,6479,6034
5498,5098,4715,6326,5894
5515,5134,4714,6303,5948
5611,5228,4795,6458,6024
5526,5147,4749,6302,5919
5507,5116,4693,6300,5879
5506,5088,4678,6334,5905
5535,5119,4695,6351,5916
5602,5190,4787,6468,6025
5572,5134,4676,6346,5932
5549,5139,4738,6395,5965
5596,5202,4793,6430,5999
5555,5185,4771,6342,5933
5426,5000,4549,6266,5784
5536,5059,4636,6375,5965
5487,5063,4650,6347,5923
5422,5016,4670,6333,5843
5557,5149,4756,6325,5946
5577,5130,4712,6418,5958
5563,5159,4699,6393,5952
5511,5097,4702,6354,5912
5568,5205,4767,6355,5960
5540,5145,4733,6375,5931
5484,5101,4671,6390,5919
5575,5157,4735,6414,5967
5614,5229,4782,6429,6022
5590,5168,4722,6401,5993
5536,5125,4736,6405,5955
5522,5131,4749,6357,5926
5550,5130,4699,6426,5995
5565,5155,4750,6396,5973
5599,5178,4758,6446,6001
5505,5082,4675,6359,5969
5614,5179,4764,6426,5998
5534,5143,4720,6396,5939
5490,5044,4634,6368,5898
5522,5078,4671,6313,5902
5812,5389,4932,6473,6149
5755,5361,4904,6502,6119
5675,5284,4871,6437,6011
5628,5207,4816,6445,6022
5505,5144,4720,6372,5906
5564,5164,4767,6404,5968
5545,5145,4739,6427,5961
5454,5052,4634,6342,5882
5448,5035,4621,6312,5864
5453,5040,4638,6357,5878
5414,4971,4573,6296,5848
5523,5113,4701,6395,5950
5556,5128,4697,6366,5935
5503,5081,4661,6412,5951
5386,5004,4594,6262,5799
5485,5117,4703,6256,5836
5492,5109,4680,6278,5894
5595,5166,4771,6511,6056
5472,5063,4670,6360,5899
5536,5092,4708,6373,5930
5556,5156,4750,6399,5978
5393,5017,4611,6256,5801
5455,5039,4624,6298,5866
5576,5183,4756,6305,5949
5621,5201,4759,6463,6035
5479,5059,4621,6324,5900
5649,5215,4798,6439,6029
5374,4971,4572,6247,5788
5463,5074,4671,6319,5903
5464,5042,4648,6319,5914
5521,5092,4630,6357,5926
5540,5142,4751,6405,5969
5492,5101,4650,6410,5930
5468,5105,4721,6335,5850
5537,5097,4647,6434,5993
5483,5067,4669,6353,5895
5539,5137,4693,6377,5944
5965,5566,5155,6588,6292
5914,5490,5044,6677,6289
5605,5196,4755,6462,6044
5459,5001,4600,6378,5886
5381,4944,4501,6404,5866
5221,4817,4423,6273,5705
5146,4708,4287,6202,5636
5157,4710,4345,6191,5633
5120,4667,4226,6251,5614
5104,4697,4297,6203,5620
5163,4732,4348,6250,5681
5215,4773,4341,6287,5703
5366,4972,4527,6401,5855
5180,4738,4380,6192,5643
5167,4722,4334,6247,5659
5249,4782,4416,6326,5750
5135,4681,4304,6208,5623
5043,4578,4165,6206,5576
5082,4641,4252,6167,5578
5066,4636,4226,6257,5604
5152,4730,4323,6267,5652
5255,4783,4352,6293,5706
5134,4687,4315,6255,5655
5072,4603,4192,6247,5566
5084,4631,4255,6238,5614
5013,4604,4193,6142,5499
5156,4737,4342,6166,5581
5090,4672,4241,6226,5594
5246,4780,4361,6320,5696
5122,4723,4273,6255,5627
5203,4787,4381,6253,5703
5157,4684,4271,6258,5654
5093,4668,4284,6261,5620
5206,4754,4367,6324,5725
5109,4672,4289,6175,5588
5151,4703,4336,6180,5637
5099,4653,4254,6183,5592
5156,4735,4316,6229,5629
5190,4747,4399,6289,5709
5120,4686,4308,6210,5630
5162,4715,4341,6215,5668
5040,4645,4281,6217,5590
5164,4719,4325,6250,5650
5143,4697,4274,6207,5636
5133,4700,4327,6227,5617
5129,4723,4302,6318,5648
5117,4695,4267,6207,5605
5232,4769,4353,6272,5687
5159,4730,4335,6251,5649
5045,4605,4248,6175,5583
5163,4748,4367,6258,5661
5197,4767,4379,6255,5680
5158,4712,4357,6267,5688
5139,4728,4328,6139,5629
5230,4805,4415,6320,5713
5117,4679,4269,6143,5604
5241,4835,4452,6324,5726
5211,4799,4431,6186,5680
5258,4821,4454,6277,5730
5156,4737,4349,6231,5657
5224,4801,4377,6300,5703
5176,4765,4343,6229,5676
5304,4869,4477,6327,5792
5279,4830,4425,6289,5760
5203,4758,4362,6288,5689
5384,4931,4522,6378,5860
5288,4867,4467,6260,5742
5344,4908,4509,6321,5773
5363,4913,4508,6346,5834
5238,4820,4421,6306,5713
5255,4807,4430,6218,5690
5278,4815,4438,6306,5761
5264,4849,4467,6365,5789
5202,4776,4389,6292,5710
5297,4838,4443,6270,5783
5240,4841,4451,6281,5725
5399,4959,4513,6312,5841
5260,4824,4353,6292,5724
5260,4882,4481,6177,5669
5289,4859,4435,6269,5726
5263,4872,4494,6291,5716
5330,4917,4511,6312,5781
5301,4864,4445,6311,5768
5264,4873,4478,6234,5709
5300,4900,4487,6283,5732
5385,4934,4552,6373,5846
5266,4865,4465,6241,5736
5310,4887,4461,6349,5761
5277,4840,4460,6272,5731
5326,4882,4486,6292,5779
5274,4868,4480,6284,5740
5348,4916,4543,6358,5812
5396,4981,4572,6429,5902
5199,4760,4396,6177,5630
5403,5011,4609,6331,5820
5371,4916,4456,6370,5863
5236,4816,4413,6227,5686
5462,5047,4655,6300,5862
5286,4890,4484,6312,5766
5378,4931,4551,6385,5851
5344,4938,4534,6320,5818
5304,4909,4510,6297,5745
5435,4997,4567,6430,5901
5335,4917,4499,6300,5822
5356,4945,4531,6288,5769
5452,5053,4628,6342,5857
5302,4868,4496,6272,5755
5412,4980,4567,6296,5821
5532,5094,4643,6433,5968
5372,4910,4498,6452,5874
5392,4990,4564,6290,5813
5303,4905,4511,6265,5772
5391,4948,4546,6334,5844
5417,4990,4577,6401,5882
5497,5079,4681,6389,5918
5316,4890,4508,6330,5820
5278,4875,4472,6257,5740
5450,4992,4566,6377,5915
5356,4930,4527,6293,5786
5423,4962,4551,6412,5873
5293,4880,4509,6233,5752
5351,4909,4476,6318,5831
5404,4974,4555,6311,5833
5431,5010,4604,6293,5827
5385,4979,4607,6325,5817
5366,4972,4566,6261,5783
5468,5065,4656,6360,5885
5386,4989,4586,6272,5839
5435,4984,4539,6326,5860
5378,4979,4544,6276,5814
5403,5015,4587,6324,5847
5427,5011,4617,6376,5889
5434,4948,4546,6368,5834
5550,5125,4720,6469,5974
5421,4980,4604,6362,5900
5582,5196,4763,6447,5989
5376,4961,4546,6296,5819
5535,5121,4702,6388,5940
5407,4976,4545,6313,5808
5461,5024,4603,6334,5890
5452,5024,4629,6382,5875
5400,4993,4577,6318,5856
5383,4983,4582,6297,5799
5363,4944,4510,6339,5823
5452,5060,4658,6392,5896
5489,5111,4681,6350,5870
5558,5109,4673,6460,5994
5486,5043,4624,6378,5922
5424,5012,4560,6355,5869
5312,4934,4540,6198,5764
5365,4951,4527,6332,5801
5409,4988,4613,6353,5859
5458,5011,4577,6358,5916
5513,5076,4647,6421,5948
5477,5110,4671,6356,5871
5378,4959,4602,6261,5827
5485,5039,4638,6401,5946
5511,5095,4680,6406,5924
5587,5141,4679,6452,6007
5443,5023,4612,6409,5916
5440,5011,4601,6361,5863
5500,5102,4671,6410,5954
5510,5072,4690,6420,5962
5452,5039,4635,6296,5865
5566,5146,4723,6440,5974
5427,4991,4571,6312,5858
5567,5167,4734,6410,5965
5479,5070,4671,6368,5922
5443,5032,4639,6360,5857
5418,5034,4612,6287,5863
5540,5104,4689,6399,5964
5594,5196,4767,6432,5998
5419,4984,4558,6365,5859
5525,5106,4634,6389,5950
5498,5073,4670,6334,5884
5475,5035,4595,6351,5912
5473,5049,4649,6362,5931
5478,5095,4697,6331,5894
5494,5090,4654,6375,5938
5453,5039,4637,6311,5876
5497,5082,4660,6367,5893
5534,5145,4729,6393,5920
5449,5009,4588,6374,5909
5569,5124,4706,6433,6002
5508,5066,4641,6321,5898
5837,5424,4976,6539,6182
5849,5405,4988,6580,6223
5644,5247,4801,6465,6053
5605,5176,4752,6415,5996
5536,5107,4658,6408,5958
5493,5113,4711,6296,5863
5472,5075,4651,6303,5866
5452,5053,4611,6388,5898
5514,5076,4635,6439,5933
5515,5115,4710,6384,5927
5400,4971,4566,6277,5811
5430,5011,4630,6297,5852
5551,5139,4700,6432,5975
5566,5150,4733,6404,5967
5479,5113,4682,6364,5908
5383,4967,4550,6331,5836
5538,5137,4750,6464,6023
5391,4983,4578,6309,5841
5414,4981,4556,6319,5831
5454,5023,4599,6321,5852
5500,5095,4682,6398,5927
5531,5137,4693,6367,5941
5457,5013,4626,6261,5857
5381,4980,4625,6233,5779
5579,5128,4711,6432,6005
5540,5088,4676,6438,5963
5575,5141,4718,6459,5992
5448,5056,4663,6385,5913
5398,4997,4616,6339,5835
5537,5129,4666,6423,5979
5576,5145,4764,6348,5955
5544,5068,4617,6447,5990
5417,5019,4645,6292,5831
5447,5062,4632,6393,5895
5401,5023,4651,6287,5839
5454,5057,4662,6280,5861
5442,5044,4605,6325,5867
5475,5075,4688,6324,5894
5602,5218,4755,6419,5989
5495,5077,4677,6366,5916
5501,5088,4676,6374,5936
5487,5144,4709,6440,5937
5508,5094,4650,6403,5933
5508,5089,4642,6356,5932
5541,5147,4732,6464,5970
5420,5032,4598,6360,5828
5594,5191,4759,6405,5995
5455,5017,4586,6351,5906
5506,5084,4691,6381,5912
5585,5148,4757,6450,6041
5565,5152,4732,6448,5989
5538,5115,4687,6346,5931
5614,5221,4748,6404,5981
5597,5194,4757,6423,6020
5468,5053,4655,6345,5902
5544,5147,4721,6399,5949
5547,5121,4716,6400,5964
5521,5109,4712,6381,5930
5904,5518,5042,6683,6301
5829,5384,4947,6667,6214
5498,5069,4662,6401,5929
5373,4954,4559,6318,5815
5321,4898,4486,6329,5796
5334,4859,4471,6340,5806
5214,4765,4342,6268,5731
5150,4681,4289,6287,5657
5260,4828,4414,6328,5778
5126,4696,4307,6236,5667
5162,4720,4322,6224,5651
5211,4795,4363,6269,5707
5215,4795,4374,6265,5684
5145,4748,4355,6189,5617
5205,4745,4349,6272,5709
5124,4705,4299,6199,5631
5192,4742,4368,6258,5670
5159,4699,4296,6273,5610
5158,4716,4329,6326,5655
5065,4588,4216,6214,5559
5153,4719,4345,6299,5683
5160,4687,4313,6288,5695
5092,4695,4315,6215,5590
5171,4697,4285,6220,5666
5152,4759,4346,6193,5640
5226,4795,4414,6203,5661
5174,4719,4330,6190,5622
5163,4732,4355,6277,5651
5137,4704,4320,6308,5638
5133,4723,4346,6159,5605
5231,4821,4427,6293,5731
5161,4742,4378,6217,5629
5192,4759,4360,6252,5679
5167,4720,4345,6217,5623
5295,4847,4437,6344,5758
5319,4870,4502,6314,5812
5263,4855,4478,6309,5770
5137,4713,4330,6205,5631
5211,4753,4371,6251,5689
5271,4820,4425,6264,5716
5241,4769,4358,6266,5727
5249,4825,4468,6275,5711
5138,4699,4342,6167,5637
5255,4842,4461,6194,5704
5130,4726,4338,6169,5613
5194,4819,4437,6190,5646
5164,4711,4290,6244,5612
5258,4825,4403,6263,5722
5219,4791,4362,6307,5742
5214,4786,4417,6248,5702
5219,4763,4337,6303,5691
5222,4811,4433,6272,5710
5184,4761,4386,6227,5680
5155,4691,4283,6242,5639
5243,4787,4410,6324,5749
5145,4712,4320,6211,5621
1563,1428,1311,1879,1711
